รหัสโรงเรียน,ชื่อโรงเรียน,ระดับชั้น,ที่อยู่,ถนน,ตำบล,อำเภอ,จังหวัด,รหัสไปรษณีย์,โทร,แฟกซ์,เขต,ประเภท 1
10100177,เซนต์ยอแซฟยานนาวา,อ1-ม3,2094/1 ซอยทวีวัฒนา,จันทน์,ช่องนนทรี,เขตยานนาวา,กรุงเทพมหานคร,10120,02-6784044,02-2870844,1001,1
10100178,พระแม่มารีสาธุประดิษฐ์,อ1-ม6,2/1 ซอยพัฒนาการ 1,สาธุประดิษฐ์,บางโพงพาง,เขตยานนาวา,กรุงเทพมหานคร,10120,02-2941477,02-6821090,02-2842744,1001,1
10100179,สารสาสน์พัฒนา,อ1-ม3,196   ซอยสาธุประดิษฐ์ 39,สาธุประดิษฐ์,บางโพงพาง,เขตยานนาวา,กรุงเทพมหานคร,10120,02-2840671,02-2840880,1001,1
10100182,กุหลาบวิทยา,ตอ-ม6,1334 ซอยวานิช 2,โยธา,ตลาดน้อย,เขตสัมพันธวงศ์,กรุงเทพมหานคร,10100,02-2665775-6 ต่อ 114,02-6390130,1001,1
10100183,อนุบาลพิณทิพย์,อ1-อ3,162/2 ซอยกาญจนาคม,พหลโยธิน,สามเสนใน,เขตพญาไท,กรุงเทพมหานคร,10400,02-2780307,02-6151782,1001,1
10100188,อนุบาลบ้านแก้ว,อ1-อ3,9/1  ซอย 1,สุทธิสารวินิจฉัย,สามเสนใน,เขตพญาไท,กรุงเทพมหานคร,10400,02-2790960,,1001,1
10100192,อนุบาลรัศมี,อ1-อ3,48  ซอย 2,ราชวิถี,สามเสนใน,เขตพญาไท,กรุงเทพมหานคร,10400,02-2463293,02-2466363,02-6446907,1001,1
10100193,อนุบาลดรุณา,อ1-อ3,51/1  ซอยอินทามะระ1,สุทธิสาร,สามเสนใน,เขตพญาไท,กรุงเทพมหานคร,10400,02-2791596,02-6166734-5,,1001,1
10100194,สวนบัว,ตอ-ป6,16/1  ซอยราชครู,พหลโยธิน,สามเสนใน,เขตพญาไท,กรุงเทพมหานคร,10400,02-2784847,02-6197179,1001,1
10100195,รุจิเสรีวิทยา,ตอ-ม3,174  ซอยศุภราช,พหลโยธิน,สามเสนใน,เขตพญาไท,กรุงเทพมหานคร,10400,02-2798029,02-2783302,02-6168687,1001,1
10100196,ธำรงวิทย์,ตอ-ป6,93 ท. ซอยสุขจิตต์,พหลโยธิน,สามเสนใน,เขตพญาไท,กรุงเทพมหานคร,10400,02-6152148,02-6152150,1001,1
10100198,อนุบาลเบญจมาศ,อ1-อ3,24/1  ซอยอินทามระ4,สุทธิสาร,สามเสนใน,เขตพญาไท,กรุงเทพมหานคร,10400,02-2790137,02-6169919,1001,1
10100199,สัตย์สงวนวิทยา,อ1-ม3,1564,นครไชยศรี,สามเสนใน,เขตพญาไท,กรุงเทพมหานคร,10400,02-2783175,02-6196612,1001,1
10100202,แสงอรุณ,อ1-ม6,177  ซอยวัดกัลยาณ์,เทศบาลสาย 1,วัดกัลยาณ์,เขตธนบุรี,กรุงเทพมหานคร,10600,02-4650703,02-4721699,1003,1
10100203,อำนวยศิษย์ศึกษา,ตอ-ป6,198/3  ซอย 16,วุฒากาศ,ตลาดพลู,เขตธนบุรี,กรุงเทพมหานคร,10600,02-4653342,02-8914019,1003,1
10100205,อนุบาลวรรณบูรณ์ศึกษา,ตอ-อ3,73,เทศบาลสาย 1,วัดกัลยาณ์,เขตธนบุรี,กรุงเทพมหานคร,10600,02-4660928,02-4726214,1003,1
10100206,อนุบาลซางตาครู้ส,อ1-อ3,272  ซอยกุฏีจีน,เทศบาลสาย 1,วัดกัลยาณ์,เขตธนบุรี,กรุงเทพมหานคร,10600,02-4654803,,1003,1
10100208,อนุบาลแสงอรุณ ธนบุรี,อ1-อ3,454   ตรอกวัดกัลยาณ์,เทศบาลสาย 1,วัดกัลยาณ์,เขตธนบุรี,กรุงเทพมหานคร,10600,02-4650730,02-4650730,1003,1
10100209,อนุบาลพัชรินทร์พร,อ1-อ3,1174  ซอยวัดกัลยาณ์,เทศบาลสาย 1,วัดกัลยาณ์,เขตธนบุรี,กรุงเทพมหานคร,10600,02-4661754,02-8902771,1003,1
10100212,สหบำรุงวิทยา,ป1-ป6,1135   ซอย 9,อิสรภาพ,หิรัญรูจี,เขตธนบุรี,กรุงเทพมหานคร,10600,02-4667885,02-4667885,1003,1
10100213,ฤดีศึกษา,อ1-ป6,51  ซอย 19,ตากสิน,บุคคโล,เขตธนบุรี,กรุงเทพมหานคร,10600,02-4383858,02-4383858,1003,1
10100216,สหนิยมวิทยา,ตอ-ป6,143 (229/1)  ซอยตากสิน 4,ริมทางรถไฟวงเวียนใหญ,บางยี่เรือ,เขตธนบุรี,กรุงเทพมหานคร,10600,02-4721001,024721929,02-4722992,1003,1
10100217,เกื้อวิทยา,อ1-ป6,2   ซอย 48,เจริญนคร,บุคคโล,เขตธนบุรี,กรุงเทพมหานคร,10600,02-4377431,,1003,1
10100219,ซางตาครู้สศึกษา,อ1-ม3,144/1  ซอยกุฎีจีน,เทศบาลสาย1,วัดกัลยาณ์,เขตธนบุรี,กรุงเทพมหานคร,10600,084-666671,02-4657009,1003,1
10100220,ดรุณวิทย์วิทยา,ป1-ป6,467/11 ซอยวัดโพธิ์นิมิตร,เทอดไท,บางยี่เรือ,เขตธนบุรี,กรุงเทพมหานคร,10600,02-4662667,,1003,1
10100221,พรประสาทวิทยา,อ1-ป6,1060,เทอดไท,ตลาดพลู,เขตธนบุรี,กรุงเทพมหานคร,10600,02-4650301,02-8914379,1003,1
10100223,มณีวิทยา,อ1-ป6,95,ตากสิน-เพชรเกษม,บางยี่เรือ,เขตธนบุรี,กรุงเทพมหานคร,10600,02-4778830-2,02-4778830,1003,1
10100228,ศิริรักษ์วิทยา,อ1-ม3,233  ซอย 34(โกบ๊อ),ตากสิน,บุคคโล,เขตธนบุรี,กรุงเทพมหานคร,10600,02-4682737,,1003,1
10100229,ซางตาครู้สคอนแวนท์,อ1-ม6,146  ซอยกุฎีจีน,เทศบาลสาย 1,วัดกัลยาณ์,เขตธนบุรี,กรุงเทพมหานคร,10600,02-4650954,02-4654786,1003,1
10100231,สายประสิทธิ์วิทยา,อ1-ป6,127 ซอย 11(สันติ),เพชรเกษม,วัดท่าพระ,เขตบางกอกใหญ่,กรุงเทพมหานคร,10600,02-4670045,02-4580053,1003,1
10100235,ชัยพิทยพัฒน์ มูลนิธิชัยพัฒนา (จารุวัฒนานุกูล ท่าพระ),อ1-ป6,454  ซอย 4,เพชรเกษม,วัดท่าพระ,เขตบางกอกใหญ่,กรุงเทพมหานคร,10600,02-4665955-6,02-4665955-6,1003,1
10100236,แสงมณี,ป1-ป6,75  ซอยวัดสังข์กระจาย,อิสรภาพ,วัดท่าพระ,เขตบางกอกใหญ่,กรุงเทพมหานคร,10600,02-4660798,,1003,1
10100238,ประสาทวิทยาอนุชน แผนกอนุบาล,อ1-อ3,121/4 ซอย 9,เพชรเกษม,วัดท่าพระ,เขตบางกอกใหญ่,กรุงเทพมหานคร,10600,02-4576712,,1003,1
10100241,ชาตศึกษา,ตอ-ป6,73 ซอยวัดใหม่พิเรนทร์,ิสรภาพ,วัดท่าพระ,เขตบางกอกใหญ่,กรุงเทพมหานคร,10600,02-4662029,02-4727859,1003,1
10100242,อนุบาลวรพิม,ตอ-อ3,168/23  ซอย16,เพชรเกษม,วัดท่าพระ,เขตบางกอกใหญ่,กรุงเทพมหานคร,10600,02-4571479,,1003,1
10100244,สิริเทพ,ป1-ป6,88/2  ซอยวัฒนานิเวศน์5,สุทธิสารวินิจฉัย,สามเสนนอก,เขตห้วยขวาง,กรุงเทพมหานคร,10320,02-2758306,02-2764520,02-6934661,1002,1
10100245,บางกอกทวิวิทย์,ป1-ป6,596,ประชาอุทิศ,ห้วยขวาง,เขตห้วยขวาง,กรุงเทพมหานคร,10310,02-6903471,02-6903472,1002,1
10100246,อนุบาลบุณยรักษ์,อ1-อ3,999/208  ซอยรัชดานิเวศน์,ประชาอุทิศ,สามเสนนอก,เขตห้วยขวาง,กรุงเทพมหานคร,10310,02-2743944,02-2743128,1002,1
10100247,อนุบาลสีชมพูมอนเทสเซอริ,ตอ-อ3,77  ซอย 6(สุนทรศิริ),ประชาราษฎ์บำเพ็ญ,ห้วยขวาง,เขตห้วยขวาง,กรุงเทพมหานคร,10320,02-2763275-6,02-2763204,1002,1
10100248,อนุบาลวัฒนานิเวศน์,อ1-อ3,2  ซอยวัฒนานิเวศน์ 6,สุทธิสารวินิจฉัย,สามเสนนอก,เขตห้วยขวาง,กรุงเทพมหานคร,10310,02-2775507,02-2762232,1002,1
10100251,อนุบาลสองภาษาบ้านต้นไม้,อ1-อ3,973   ซอยพิบูลย์อุปถัมภ์,สุทธิสารวินิจฉัย,สามเสนนอก,เขตห้วยขวาง,กรุงเทพมหานคร,10310,02-2778170,02-2762916,1002,1
10100253,อนุบาลลีนา,อ1-อ3,582/345  ซอยอยู่เจริญ 17,อโศก-ดินแดง,ดินแดง,เขตดินแดง,กรุงเทพมหานคร,10400,02-2475663,02-2458618,1001,1
10100254,สมฤทัย,อ1-ป6,12,สุทธิสารวินิจฉัย,สามเสนนอก,เขตห้วยขวาง,กรุงเทพมหานคร,10320,02-2773615,02-6934169,1002,1
10100255,ดลวิทยา,อ1-ม6,1 ซอยศูนย์วิจัย 10,เพชรบุรีตัดใหม่,บางกะปิ,เขตห้วยขวาง,กรุงเทพมหานคร,10310,02-3181521,02-3181521,1002,1
